goal,target,indicator,series_code,series_description,geo_area_code,geo_area_name,time_period,value,units,age,sex,location,nature,observation_status
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,7.4,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,7.31,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,8.02,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,8.61,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,10.68,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,14.24,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,14.13,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,7.53,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,7.29,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,10.18,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,9.21,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,7.46,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,7.43,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,7.94,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,9.26,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2014,8.61,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.26,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.67,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,9.13,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,10.28,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.55,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,8.4,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,15.12,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,14.95,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,10.05,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,8.25,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.44,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.25,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.99,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,9.24,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,10.44,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,13.89,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,14.14,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,11.2,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,9.08,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,9.54,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,8.19,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,9.07,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.35,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.47,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.75,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.65,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,7.69,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,14.59,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,14.35,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,11.17,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,8.56,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,9.34,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2015,9.43,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.61,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.99,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,8.53,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.3,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,10.86,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,15.11,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,14.46,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.52,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.49,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,9.08,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.46,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.4,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.94,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,9.47,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,8.03,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,9.35,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,9.24,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,10.92,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,14.22,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,13.95,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,10.26,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,9.11,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.73,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.6,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.29,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.97,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,9.07,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,10.11,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,17.2,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,14.84,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,8.36,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,7.57,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2016,10.2,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,9.93,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,9.53,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,8.07,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.56,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,9.13,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.65,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.24,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.7,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,14.21,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,14.49,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,11.04,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.14,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,9.4,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.21,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.7,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,9.27,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,10.17,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.63,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,8.36,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,14.57,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,14.84,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,10.09,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.67,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,8.53,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,8.18,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.57,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,7.92,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,9.49,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,10.24,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,13.7,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,14.34,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,11.08,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2017,9.3,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,9.39,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,9.31,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,11.44,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,13.77,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,13.75,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,10.4,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,9.41,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,7.91,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,9.29,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,7.47,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,9.36,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,9.98,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,13.05,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,14.46,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,8.36,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,7.46,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,10.23,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,7.28,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,8.31,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,8.55,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,7.25,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,11.35,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,13.55,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,14.16,CUR_LCU,15+,BOTHSEX,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,7.7,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),380,Italy,2018,7.66,CUR_LCU,15+,FEMALE,,C,A
